,tradeDate,深证成指,沪深300,中证500,上证50,中小板指,创业板指,上证综指
386,2015-07-31,1.52497686825,1.64372604415,2.00813513107,1.57660724912,1.64766001452,1.90535505171,1.73686763026
387,2015-08-03,1.49876688174,1.6491248848,1.95957435252,1.58844762568,1.62737210905,1.79990067539,1.71751556258
388,2015-08-04,1.56654599213,1.70033979621,2.06401890496,1.62367088827,1.70165923853,1.91009472597,1.78087046142
389,2015-08-05,1.54351578948,1.66534595475,2.03731406315,1.59314816037,1.67466002183,1.8769957757,1.75149131003
390,2015-08-06,1.5308423753,1.65025194015,2.02501897799,1.58063325901,1.65807139191,1.8611556013,1.73583083616
391,2015-08-07,1.57165876219,1.68259201199,2.08252884251,1.60386753178,1.70087080029,1.93322370617,1.77502042062
392,2015-08-10,1.63942887621,1.75900093885,2.18148387722,1.67680525066,1.77001796074,2.03054156667,1.86234910901
393,2015-08-11,1.64190879214,1.75137985685,2.19220172984,1.65954241211,1.7640059462,2.02468561586,1.86210875482
394,2015-08-12,1.61652376002,1.72961265816,2.16647586891,1.64059230068,1.74092599294,1.96712835605,1.84239307439
395,2015-08-13,1.65079313437,1.75516714184,2.2179566977,1.65318022752,1.78130968506,2.01369239229,1.87474180888
396,2015-08-14,1.65704104857,1.75433896933,2.2415574918,1.6507844794,1.78744661637,2.00601348984,1.87985182425
397,2015-08-17,1.67281894827,1.75620461847,2.29229063596,1.63376377795,1.79929947786,2.00021080223,1.89328368858
398,2015-08-18,1.5631314401,1.64747844512,2.12097859626,1.542481931,1.68299683221,1.87859442177,1.77689726921
399,2015-08-19,1.59724417911,1.67363026383,2.16768328734,1.55677570737,1.71661584676,1.92849603489,1.79867847863
400,2015-08-20,1.55089662954,1.61993384956,2.09193480356,1.50978060969,1.66749509672,1.88207903508,1.73713548059
401,2015-08-21,1.46678295393,1.54589445215,1.97846709837,1.4549743482,1.58300906694,1.75690077217,1.66292102872
402,2015-08-24,1.3519553169,1.41066417454,1.82079244176,1.31846346708,1.4609420661,1.61486058171,1.52172408382
403,2015-08-25,1.25677216815,1.31048803177,1.68441159402,1.22609264371,1.35522058186,1.49339948972,1.40560598885
404,2015-08-26,1.22002041312,1.30306548721,1.62128954679,1.24428367451,1.31957265817,1.41787827934,1.38774345343
405,2015-08-27,1.26372426362,1.38056227874,1.67782172984,1.34182521416,1.37033946328,1.46998468871,1.46184223189
406,2015-08-28,1.33096864483,1.43941205351,1.77835477675,1.38361372341,1.44157443349,1.56197998054,1.53236461588
407,2015-08-31,1.30005651689,1.44985572658,1.71037420875,1.4159556825,1.40992404389,1.49801988443,1.51986619809
408,2015-09-01,1.2524069591,1.44793796674,1.60327468717,1.42868645743,1.35600407877,1.41746942805,1.50120580055
409,2015-09-02,1.23913239051,1.44955253706,1.59115008554,1.43721250222,1.35391132768,1.39161877355,1.49814472167
410,2015-09-07,1.23136384408,1.39987639859,1.59660867714,1.36697160142,1.34161690914,1.42049267706,1.46033895155
411,2015-09-08,1.27184280564,1.43585345266,1.65671919517,1.39653603007,1.38624836417,1.50123893195,1.50302054578
412,2015-09-09,1.30880270946,1.46396825123,1.70249818147,1.416438035,1.42592762062,1.55417279631,1.5374556684
413,2015-09-10,1.2847122913,1.44599049087,1.67372960532,1.4146963133,1.39689415815,1.52971748751,1.51602953844
414,2015-09-11,1.28952325178,1.4415231828,1.68750602605,1.40631119487,1.4022325709,1.54576171246,1.51713933953
415,2015-09-14,1.20504885889,1.41307504802,1.57224018739,1.42729833278,1.30115870181,1.43001478616,1.47663657736
416,2015-09-15,1.14497938723,1.35756208064,1.48342242571,1.39336006237,1.23360027703,1.34850184133,1.42466602857
417,2015-09-16,1.21887553319,1.42518367945,1.58134832202,1.43613505614,1.31786869074,1.4450417591,1.4943976615
